course_id,course_name,credits,hours,course_type,department,teachers,TAs
PH101,大学物理A(上),2.0,32,公共必修,理学院,,余磊、杨雪、徐宁、吴博、吴博、杨雪、余磊、徐宁、徐宁、杨雪、吴博、杨雪、余磊、杨雪、徐宁、吴博、吴博、徐宁、余磊、吴博、杨雪、徐宁、余磊、杨雪、杨雪、余磊、杨雪、吴博、徐宁、杨雪、徐宁、杨雪、吴博、余磊、杨雪、徐宁、杨雪、吴博、吴博、杨雪、徐宁、余磊、杨雪、吴博、吴博、徐宁、吴博、余磊、杨雪、徐宁、吴博、余磊、吴博、杨雪、吴博、余磊、吴博、杨雪、徐宁、杨雪、余磊、徐宁、徐宁、杨雪、徐宁、吴博、徐宁、余磊、徐宁、余磊、余磊、杨雪、吴博、徐宁、吴博、徐宁、杨雪、吴博、杨雪、余磊、余磊、吴博、吴博、余磊、杨雪、徐宁、杨雪、吴博、杨雪、徐宁、吴博、徐宁、徐宁、杨雪、徐宁、杨雪、余磊、吴博、杨雪、余磊、余磊、吴博、余磊、杨雪、余磊、吴博、余磊、吴博、徐宁、余磊、余磊、吴博
PH102,大学物理A(下),2.0,32,公共必修,理学院,,吴博、余磊、余磊、杨雪、吴博、余磊、杨雪、徐宁、吴博、杨雪、徐宁、杨雪、吴博、徐宁、余磊、吴博、徐宁、吴博、余磊、吴博、余磊、杨雪、吴博、徐宁、杨雪、徐宁、余磊、杨雪、吴博、杨雪、徐宁、吴博、吴博、杨雪、余磊、杨雪、徐宁、吴博、徐宁、杨雪、余磊、徐宁、吴博、徐宁、余磊、杨雪、徐宁、余磊、杨雪、余磊、杨雪、吴博、余磊、徐宁、徐宁、余磊、杨雪、吴博、吴博、杨雪、余磊、吴博、杨雪、吴博、杨雪、徐宁、徐宁、余磊、吴博、余磊、吴博、徐宁、吴博、杨雪、吴博、徐宁、徐宁、杨雪、徐宁、吴博、吴博、徐宁、吴博、余磊、吴博、杨雪、杨雪、吴博、吴博、徐宁、余磊、杨雪、徐宁、杨雪、余磊、吴博
SC201,密码学基础,2.0,32,学科基础,网络空间安全学院,,王丽、郑建华、胡桂芝、王丽、郑建华、苏金凤、胡桂芝、郭欣、苏金凤、郑建华、苏金凤、王丽、苏金凤、郭欣、胡桂芝、王丽、胡桂芝、王丽、苏金凤、王丽、胡桂芝、苏金凤、郭欣、苏金凤、苏金凤、郭欣、郭欣、胡桂芝、苏金凤、胡桂芝、郑建华、郭欣、王丽、苏金凤、郭欣、王丽、郑建华、苏金凤、郑建华、胡桂芝、郭欣、苏金凤、郑建华、胡桂芝、郑建华、苏金凤、郑建华、王丽、王丽、胡桂芝、王丽、苏金凤、苏金凤、胡桂芝、郭欣、王丽、郭欣、苏金凤、胡桂芝、王丽、胡桂芝、苏金凤、郭欣、郑建华、苏金凤、胡桂芝、胡桂芝、王丽、王丽、胡桂芝、郭欣、郑建华、郑建华、郭欣、苏金凤、胡桂芝、王丽、郑建华、王丽、苏金凤、王丽、胡桂芝、郭欣、胡桂芝、王丽、郭欣、郑建华、王丽
SC202,安全数学基础,2.0,32,学科基础,网络空间安全学院,,郭欣、王丽、苏金凤、郭欣、郭欣、胡桂芝、王丽、郭欣、胡桂芝、郭欣、苏金凤、王丽、胡桂芝、郭欣、郭欣、苏金凤、郭欣、苏金凤、胡桂芝、郭欣、苏金凤、郭欣、郑建华、苏金凤、郑建华、胡桂芝、苏金凤、郭欣、胡桂芝、郭欣、王丽、郭欣、郑建华、王丽、郭欣、郑建华、郭欣、王丽、胡桂芝、郑建华、胡桂芝、苏金凤、郭欣、郑建华、郑建华、王丽、王丽、郭欣、郑建华、胡桂芝、胡桂芝、郑建华、王丽、郭欣、胡桂芝、苏金凤、王丽、郭欣、王丽、郑建华、苏金凤、胡桂芝、郑建华、郭欣、郑建华、胡桂芝、郭欣、郑建华、胡桂芝、郭欣、胡桂芝、郭欣
SC203,信息安全导论,2.0,32,专业选修,网络空间安全学院,,郭欣、郑建华、胡桂芝、郑建华、胡桂芝、郑建华、苏金凤、胡桂芝、郑建华、王丽、胡桂芝、郑建华、郭欣、胡桂芝、郑建华、苏金凤
SC204,网络协议分析,1.0,16,专业选修,网络空间安全学院,,胡桂芝、郭欣、苏金凤、王丽、郑建华、胡桂芝、王丽、郭欣、郑建华、胡桂芝、胡桂芝、郑建华、郑建华、苏金凤、郑建华、郭欣
SC301,网络安全技术,2.0,32,专业必修,网络空间安全学院,,苏金凤、郑建华、王丽、苏金凤、郭欣、苏金凤、郭欣、郑建华、苏金凤、胡桂芝、苏金凤、郭欣、胡桂芝、王丽、王丽、苏金凤、苏金凤、郑建华、郑建华、苏金凤、苏金凤、王丽、郭欣、郑建华、郑建华、苏金凤、苏金凤、胡桂芝、胡桂芝、郑建华、胡桂芝、苏金凤、王丽、郭欣、苏金凤、郑建华、王丽、胡桂芝、胡桂芝、郑建华
SC302,操作系统安全,2.0,32,专业选修,网络空间安全学院,,郭欣、郑建华、郑建华、胡桂芝、郭欣、胡桂芝、苏金凤、郑建华、苏金凤、王丽、王丽、郑建华、郑建华、胡桂芝、王丽、苏金凤
SC303,Web安全,2.0,32,专业选修,网络空间安全学院,,郭欣、胡桂芝、郭欣、郑建华、郭欣、王丽、胡桂芝、苏金凤、王丽、郭欣、郭欣、胡桂芝、苏金凤、郑建华、苏金凤、胡桂芝
SC304,恶意代码分析,2.0,32,专业选修,网络空间安全学院,,苏金凤、王丽、郑建华、王丽、郭欣、胡桂芝、王丽、郑建华、苏金凤、郑建华、郭欣、苏金凤、胡桂芝、王丽、王丽、胡桂芝
SC305,安全编程,2.0,32,专业选修,网络空间安全学院,,胡桂芝、郑建华、胡桂芝、郑建华、郑建华、苏金凤、郑建华、郭欣、王丽、胡桂芝、苏金凤、郭欣、郭欣、郑建华、郭欣、胡桂芝
SC306,数字取证技术,2.0,32,专业选修,网络空间安全学院,,郑建华、王丽、王丽、苏金凤、胡桂芝、郭欣、胡桂芝、王丽、王丽、胡桂芝、郭欣、胡桂芝、郭欣、郑建华、胡桂芝、郭欣
SC401,密码学,2.0,32,专业必修,网络空间安全学院,,郑建华、王丽、苏金凤、王丽、郑建华、苏金凤、王丽、胡桂芝、王丽、胡桂芝、郭欣、王丽、苏金凤、王丽、郭欣、郑建华、胡桂芝、苏金凤、胡桂芝、郑建华、胡桂芝、郑建华、郑建华、苏金凤、郭欣、王丽、苏金凤、胡桂芝、王丽、郑建华、王丽、郭欣、胡桂芝、苏金凤、郭欣、胡桂芝、苏金凤、郑建华、王丽、苏金凤
SC402,安全攻防实践,2.0,32,专业选修,网络空间安全学院,,郑建华、胡桂芝、胡桂芝、郑建华、郭欣、王丽、胡桂芝、苏金凤、郑建华、郭欣、郑建华、苏金凤、苏金凤、胡桂芝、胡桂芝、苏金凤
SC403,区块链安全,2.0,32,专业选修,网络空间安全学院,,郑建华、郭欣、胡桂芝、郭欣、苏金凤、王丽、苏金凤、胡桂芝、郑建华、胡桂芝、王丽、苏金凤、胡桂芝、郑建华、王丽、郑建华
SC404,云安全技术,2.0,32,专业选修,网络空间安全学院,,郭欣、苏金凤、胡桂芝、郑建华、郭欣、王丽、郑建华、郭欣、郭欣、苏金凤、郑建华、胡桂芝、胡桂芝、郑建华、郑建华、苏金凤
SC410,网络安全意识与防护,2.0,32,通识选修,网络空间安全学院,,郭欣、苏金凤、郑建华、胡桂芝、郭欣、苏金凤、郭欣、郑建华、郭欣、胡桂芝、郭欣、苏金凤、苏金凤、王丽、苏金凤、郭欣、胡桂芝、王丽、胡桂芝、郭欣、王丽、苏金凤、郭欣、胡桂芝、王丽、郭欣、王丽、胡桂芝、郭欣、苏金凤、胡桂芝、郭欣、郭欣、王丽、王丽、郑建华、胡桂芝、苏金凤、胡桂芝、郑建华、郭欣、胡桂芝、王丽、胡桂芝、胡桂芝、苏金凤、苏金凤、郑建华、苏金凤、王丽、苏金凤、胡桂芝、苏金凤、郭欣、苏金凤、郑建华
SE401,软件工程实践,2.0,32,专业必修,计算机学院,,冯小红、阎倩、阎倩、冯小红、梁桂芝、阎倩、冯小红、阎倩、冯小红、阎倩、冯小红、梁桂芝、梁桂芝、阎倩、冯小红、阎倩、梁桂芝、阎倩、冯小红、阎倩、梁桂芝、阎倩、梁桂芝、冯小红、冯小红、梁桂芝、梁桂芝、阎倩、冯小红、阎倩、梁桂芝、冯小红、梁桂芝、阎倩、阎倩、梁桂芝、冯小红、梁桂芝、冯小红、阎倩
SE402,需求工程,2.0,32,专业必修,计算机学院,,梁桂芝、冯小红、阎倩、梁桂芝、阎倩、冯小红、阎倩、冯小红、梁桂芝、冯小红、阎倩、冯小红、阎倩、冯小红、梁桂芝、冯小红、梁桂芝、阎倩、冯小红、阎倩、阎倩、冯小红、冯小红、梁桂芝、阎倩、冯小红、梁桂芝、冯小红、阎倩、梁桂芝、阎倩、梁桂芝
SE403,软件项目管理,2.0,32,专业选修,计算机学院,,梁桂芝、阎倩、梁桂芝、冯小红、冯小红、阎倩、冯小红、梁桂芝、梁桂芝、冯小红、阎倩、冯小红、梁桂芝、阎倩、梁桂芝、阎倩
SE404,软件架构设计,2.0,32,专业选修,计算机学院,,梁桂芝、阎倩、梁桂芝、冯小红、阎倩、梁桂芝、阎倩、冯小红、梁桂芝、冯小红、冯小红、阎倩、冯小红、梁桂芝、冯小红、梁桂芝
TC201,电路分析基础,2.0,32,学科基础,信息与通信工程学院,,王玲、苑阳、朱雪梅、苑阳、朱雪梅、苑阳、王玲、苑阳、苑阳、唐丽娟、朱雪梅、赖林、赖林、朱雪梅、赖林、朱雪梅、朱雪梅、赖林、苑阳、赖林、赖林、唐丽娟、赖林、唐丽娟、唐丽娟、朱雪梅、唐丽娟、苑阳、王玲、苑阳、唐丽娟、赖林、王玲、朱雪梅、唐丽娟、苑阳、苑阳、朱雪梅、苑阳、朱雪梅、朱雪梅、王玲、唐丽娟、赖林、赖林、王玲、苑阳、唐丽娟、朱雪梅、赖林、唐丽娟、朱雪梅、唐丽娟、赖林、赖林、唐丽娟、王玲、唐丽娟、苑阳、朱雪梅、苑阳、唐丽娟、朱雪梅、唐丽娟、王玲、赖林、苑阳、王玲、苑阳、朱雪梅、朱雪梅、赖林、唐丽娟、王玲、王玲、赖林、王玲、赖林、唐丽娟、朱雪梅、赖林、王玲、王玲、朱雪梅、朱雪梅、王玲、苑阳、唐丽娟
TC202,模拟电子技术基础,2.0,32,学科基础,信息与通信工程学院,,唐丽娟、苑阳、王玲、赖林、苑阳、唐丽娟、朱雪梅、赖林、苑阳、朱雪梅、朱雪梅、王玲、王玲、赖林、赖林、苑阳、王玲、唐丽娟、朱雪梅、唐丽娟、赖林、朱雪梅、苑阳、王玲、朱雪梅、王玲、朱雪梅、苑阳、王玲、苑阳、苑阳、朱雪梅、唐丽娟、王玲、朱雪梅、苑阳、赖林、苑阳、苑阳、赖林、唐丽娟、朱雪梅、赖林、苑阳、赖林、朱雪梅、苑阳、赖林、苑阳、赖林、赖林、唐丽娟、朱雪梅、赖林、赖林、王玲、王玲、赖林、朱雪梅、赖林、唐丽娟、苑阳、赖林、苑阳、朱雪梅、唐丽娟、赖林、王玲、唐丽娟、赖林、苑阳、赖林
TC203,数字电子技术基础,2.0,32,学科基础,信息与通信工程学院,,赖林、唐丽娟、朱雪梅、苑阳、赖林、朱雪梅、赖林、王玲、朱雪梅、赖林、赖林、唐丽娟、赖林、唐丽娟、朱雪梅、苑阳、唐丽娟、苑阳、赖林、朱雪梅、朱雪梅、赖林、唐丽娟、赖林、王玲、赖林、苑阳、赖林、王玲、唐丽娟、朱雪梅、赖林、王玲、苑阳、朱雪梅、苑阳、唐丽娟、朱雪梅、朱雪梅、唐丽娟、唐丽娟、苑阳、王玲、苑阳、王玲、朱雪梅、王玲、唐丽娟、朱雪梅、苑阳、苑阳、朱雪梅、唐丽娟、赖林、朱雪梅、赖林、朱雪梅、赖林、赖林、唐丽娟、苑阳、朱雪梅、唐丽娟、苑阳、唐丽娟、苑阳、唐丽娟、朱雪梅、王玲、朱雪梅、苑阳、王玲、苑阳、赖林、王玲、苑阳、王玲、唐丽娟、苑阳、王玲、苑阳、朱雪梅、赖林、王玲、苑阳、赖林、赖林、苑阳
TC204,高频电子线路,2.0,32,专业选修,信息与通信工程学院,,朱雪梅、苑阳、赖林、唐丽娟、朱雪梅、赖林、赖林、朱雪梅、朱雪梅、赖林、王玲、赖林、唐丽娟、苑阳、赖林、王玲
TC205,电磁场与微波技术,2.0,32,专业选修,信息与通信工程学院,,王玲、赖林、赖林、朱雪梅、苑阳、赖林、赖林、王玲、朱雪梅、王玲、唐丽娟、赖林、朱雪梅、唐丽娟、朱雪梅、唐丽娟
TC301,信号与系统,2.0,32,专业必修,信息与通信工程学院,,朱雪梅、王玲、朱雪梅、唐丽娟、唐丽娟、朱雪梅、王玲、苑阳、朱雪梅、赖林、王玲、朱雪梅、苑阳、王玲、苑阳、唐丽娟、唐丽娟、朱雪梅、苑阳、赖林、赖林、王玲、赖林、苑阳、唐丽娟、朱雪梅、朱雪梅、王玲、苑阳、朱雪梅、唐丽娟、苑阳、苑阳、王玲、唐丽娟、赖林、王玲、唐丽娟、赖林、朱雪梅
TC302,通信原理,2.0,32,专业必修,信息与通信工程学院,,朱雪梅、赖林、朱雪梅、赖林、唐丽娟、赖林、唐丽娟、王玲、王玲、苑阳、朱雪梅、苑阳、唐丽娟、王玲、苑阳、王玲、唐丽娟、赖林、苑阳、赖林、赖林、唐丽娟、王玲、朱雪梅、苑阳、赖林、王玲、赖林、赖林、唐丽娟、苑阳、赖林
TC303,信息论与编码,2.0,32,专业必修,信息与通信工程学院,,赖林、苑阳、赖林、苑阳、王玲、苑阳、赖林、苑阳、唐丽娟、王玲、苑阳、朱雪梅、朱雪梅、苑阳、唐丽娟、朱雪梅、朱雪梅、王玲、王玲、赖林、朱雪梅、唐丽娟、苑阳、唐丽娟、苑阳、朱雪梅、朱雪梅、唐丽娟、朱雪梅、苑阳、王玲、唐丽娟、苑阳、王玲、苑阳、王玲、王玲、唐丽娟、王玲、唐丽娟
TC304,数字信号处理,2.0,32,专业选修,信息与通信工程学院,,赖林、朱雪梅、赖林、王玲、赖林、朱雪梅、朱雪梅、唐丽娟、苑阳、朱雪梅、赖林、苑阳、唐丽娟、苑阳、赖林、朱雪梅
TC305,通信网络基础,2.0,32,专业选修,信息与通信工程学院,,赖林、唐丽娟、朱雪梅、苑阳、苑阳、王玲、赖林、朱雪梅、唐丽娟、王玲、苑阳、王玲、赖林、王玲、赖林、朱雪梅
TC306,无线通信技术,2.0,32,专业选修,信息与通信工程学院,,唐丽娟、王玲、唐丽娟、朱雪梅、苑阳、王玲、朱雪梅、苑阳、唐丽娟、王玲、苑阳、赖林、朱雪梅、赖林、唐丽娟、朱雪梅
TC401,移动通信原理,2.0,32,专业必修,信息与通信工程学院,,朱雪梅、赖林、朱雪梅、王玲、赖林、朱雪梅、赖林、唐丽娟、赖林、王玲、赖林、王玲、赖林、苑阳、苑阳、朱雪梅、苑阳、朱雪梅、王玲、苑阳、赖林、唐丽娟、朱雪梅、王玲、唐丽娟、王玲、朱雪梅、王玲、赖林、朱雪梅、赖林、朱雪梅、赖林、王玲、朱雪梅、赖林、唐丽娟、苑阳、朱雪梅、王玲
TC402,数字通信系统,2.0,32,专业选修,信息与通信工程学院,,王玲、苑阳、唐丽娟、王玲、朱雪梅、苑阳、赖林、唐丽娟、朱雪梅、赖林、朱雪梅、苑阳、赖林、唐丽娟、苑阳、赖林
TC403,光纤通信技术,2.0,32,专业选修,信息与通信工程学院,,朱雪梅、唐丽娟、王玲、苑阳、唐丽娟、苑阳、唐丽娟、赖林、唐丽娟、王玲、王玲、朱雪梅、王玲、唐丽娟、朱雪梅、赖林
TC404,卫星通信,2.0,32,专业选修,信息与通信工程学院,,赖林、王玲、王玲、苑阳、唐丽娟、王玲、朱雪梅、王玲、苑阳、赖林、赖林、唐丽娟、赖林、朱雪梅、赖林、唐丽娟
TC405,物联网通信技术,2.0,32,专业选修,信息与通信工程学院,,王玲、苑阳、王玲、朱雪梅、赖林、朱雪梅、赖林、苑阳、朱雪梅、王玲、唐丽娟、王玲、朱雪梅、王玲、赖林、王玲
TC410,5G通信技术概论,2.0,32,通识选修,信息与通信工程学院,,赖林、王玲、朱雪梅、唐丽娟、唐丽娟、苑阳、赖林、朱雪梅、唐丽娟、王玲、赖林、朱雪梅、苑阳、王玲、朱雪梅、苑阳、王玲、苑阳、唐丽娟、赖林、苑阳、赖林、王玲、朱雪梅、王玲、唐丽娟、王玲、朱雪梅、王玲、唐丽娟、王玲、唐丽娟、王玲、唐丽娟、王玲、赖林、唐丽娟、苑阳、唐丽娟、赖林、赖林、朱雪梅、苑阳、唐丽娟、赖林、苑阳、朱雪梅、赖林、唐丽娟、苑阳、唐丽娟、赖林、苑阳、赖林、唐丽娟、苑阳
XL101,大学生心理健康教育,2.0,32,公共必修,学生工作部,,
YW101,大学语文,2.0,32,公共必修,人文学院,,李超、杨琳、李超、杨琳、杨琳、王文、杨琳、李超、王文、杨琳、王文、杨琳、杨琳、李超、李超、杨琳、李超、杨琳、杨琳、李超、王文、李超、王文、杨琳、李超、王文、杨琳、王文、王文、李超、李超、杨琳、杨琳、李超、杨琳、王文、杨琳、李超、王文、李超、李超、杨琳、杨琳、李超、杨琳、王文、李超、王文、王文、李超、王文、李超、王文、李超、王文、李超、王文、杨琳、杨琳、李超、王文、杨琳、王文、杨琳、杨琳、王文、杨琳、李超、李超、王文、杨琳、李超、杨琳、王文、杨琳、王文、王文、李超、李超、杨琳、王文、杨琳、杨琳、李超、王文、李超、杨琳、李超、杨琳、王文、王文、李超、李超、杨琳、李超、王文、李超、杨琳、王文、李超、王文、杨琳、李超、王文、李超、王文、杨琳、李超、王文、李超、李超、杨琳
ZX101,思想道德与法治,2.0,32,公共必修,马克思主义学院,,曲超、刘波、崔娜、刘波、宋峰、刘波、曲超、刘波、刘波、曲超、刘波、宋峰、曲超、宋峰、宋峰、曲超、宋峰、崔娜、宋峰、崔娜、曲超、刘波、崔娜、宋峰、刘波、崔娜、崔娜、宋峰、崔娜、刘波、曲超、宋峰、曲超、崔娜、崔娜、刘波、刘波、曲超、曲超、刘波、刘波、崔娜、曲超、刘波、刘波、宋峰、刘波、崔娜、曲超、崔娜、宋峰、曲超、崔娜、曲超、刘波、崔娜、刘波、曲超、宋峰、崔娜、曲超、崔娜、曲超、宋峰、曲超、宋峰、崔娜、曲超、宋峰、崔娜、曲超、刘波、崔娜、宋峰、刘波、崔娜、刘波、宋峰、崔娜、刘波、宋峰、曲超、宋峰、刘波、曲超、刘波、曲超、崔娜、崔娜、宋峰、宋峰、崔娜、宋峰、曲超、刘波、崔娜、刘波、宋峰、刘波、曲超、曲超、崔娜、刘波、崔娜、宋峰、刘波、曲超、刘波、曲超、刘波、刘波、宋峰
ZX102,马克思主义基本原理,2.0,32,公共必修,马克思主义学院,,曲超、崔娜、刘波、曲超、曲超、宋峰、崔娜、曲超、崔娜、曲超、宋峰、刘波、崔娜、曲超、宋峰、曲超、曲超、宋峰、曲超、刘波、宋峰、曲超、宋峰、曲超、刘波、宋峰、曲超、刘波、宋峰、刘波、曲超、崔娜、宋峰、曲超、宋峰、崔娜、刘波、曲超、崔娜、曲超、崔娜、曲超、刘波、曲超、崔娜、宋峰、曲超、崔娜、崔娜、宋峰、崔娜、宋峰、刘波、崔娜、曲超、刘波、宋峰、崔娜、曲超、刘波、崔娜、曲超、刘波、崔娜、宋峰、曲超、刘波、崔娜、刘波、曲超、宋峰、崔娜、崔娜、刘波、曲超、崔娜、宋峰、刘波、刘波、宋峰、崔娜、刘波、宋峰、刘波、崔娜、刘波、曲超、崔娜、曲超、崔娜、宋峰、刘波、宋峰、曲超、曲超、崔娜
ZX103,毛泽东思想和中国特色社会主义理论体系概论,2.0,32,公共必修,马克思主义学院,,崔娜、宋峰、崔娜、曲超、曲超、崔娜、宋峰、崔娜、曲超、刘波、崔娜、刘波、崔娜、刘波、刘波、曲超、宋峰、曲超、刘波、曲超、宋峰、刘波、崔娜、宋峰、曲超、宋峰、刘波、崔娜、崔娜、刘波、刘波、曲超、刘波、宋峰、刘波、宋峰、宋峰、曲超、曲超、崔娜、宋峰、崔娜、崔娜、曲超、曲超、宋峰、刘波、崔娜、崔娜、刘波、刘波、崔娜、刘波、崔娜、刘波、宋峰、崔娜、刘波、刘波、宋峰、刘波、崔娜、宋峰、曲超、崔娜、宋峰、宋峰、崔娜、刘波、崔娜、崔娜、刘波、曲超、刘波、崔娜、曲超、刘波、宋峰、宋峰、崔娜、刘波、曲超、宋峰、崔娜、宋峰、刘波、崔娜、宋峰、宋峰、崔娜、刘波、曲超、宋峰、刘波、崔娜、刘波、刘波、宋峰、崔娜、刘波、刘波、宋峰、曲超、刘波、曲超、刘波、宋峰、刘波、刘波、崔娜、宋峰、崔娜
