student_id,name,password,gender,birth_date,major,major_id,college_code,grade,class_name,enrollment_date,status,email,phone,created_at,updated_at
2024011013,张鹏,$2b$12$LxIMhtuSNYFTeJFbMW.xrems/FwVDzcOOdTq1QTY5G7hhYLohpTg.,男,2002-11-12,计算机科学与技术,1,2021001,2024,2024001002,2024-09-01,active,2024011013@bupt.edu.cn,13736722082,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011016,王桂珍,$2b$12$XYSpSUdop/1Dl4ejc.uSr.xsmdBpcfcmq055IXPlEDBrjzVwfIJai,男,2005-08-18,计算机科学与技术,1,2021001,2024,2024001002,2024-09-01,active,2024011016@bupt.edu.cn,13552470570,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011019,陈鑫,$2b$12$D0vI1z0/mAi1qL9ovjHJ3.7vn2RGI6H1Q4uxrIIGoxgsh5BYEP5Je,男,2004-02-09,计算机科学与技术,1,2021001,2024,2024001002,2024-09-01,active,2024011019@bupt.edu.cn,17851944631,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011022,贾彬,$2b$12$mNCyZq90msXekAjlmMAd0u3yEfo5nxkVBoQsVJeQjuP/XivHbiV8q,女,2003-11-02,计算机科学与技术,1,2021001,2024,2024001003,2024-09-01,active,2024011022@bupt.edu.cn,18821028534,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011025,傅桂芝,$2b$12$sv5RbucWnjJ.dlQeBnDPUehWD3bpqm3XxmQz17i7tmOerJ1kANlAS,男,2004-04-16,计算机科学与技术,1,2021001,2024,2024001003,2024-09-01,active,2024011025@bupt.edu.cn,17237201474,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011028,杨旭,$2b$12$QSYRJHl21IsEt194de1Cc./vfoxlieTAnG5ZZPGHfmJI47rVNA76e,女,2004-02-08,计算机科学与技术,1,2021001,2024,2024001003,2024-09-01,active,2024011028@bupt.edu.cn,18168555558,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011031,董淑华,$2b$12$ZgUT/3BKjTMFyEzv5kyZc.1cXwPPS2mydvqo7AiU4PLwSm/OxAVqu,男,2002-06-03,计算机科学与技术,1,2021001,2024,2024001004,2024-09-01,active,2024011031@bupt.edu.cn,18349796195,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011034,仲兵,$2b$12$OLJgloEWVbxQxGWfXpeSIutRBwDF42YCxRQ3H0iekah5U8dC/y22C,女,2004-06-25,计算机科学与技术,1,2021001,2024,2024001004,2024-09-01,active,2024011034@bupt.edu.cn,13539047233,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011037,马林,$2b$12$Lnb18xkX1790kRH20tkFsOv1b/ZElYTzvHA2aPzyrljtz16Y5WBVu,女,2004-09-21,计算机科学与技术,1,2021001,2024,2024001004,2024-09-01,active,2024011037@bupt.edu.cn,14585148623,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011040,张桂荣,$2b$12$vrhsSga6PdyhpugIPPy3nOvLcy7/rb.Xqli/Ke5L6IDWI0q3nQq1m,女,2002-02-26,计算机科学与技术,1,2021001,2024,2024001004,2024-09-01,active,2024011040@bupt.edu.cn,16176915486,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011043,魏玉,$2b$12$v7WfCwOp7or4MOuvUWvCY.0I76C9dwMeONCm.h8gqECAsrYmJkP6y,女,2005-06-25,计算机科学与技术,1,2021001,2024,2024001005,2024-09-01,active,2024011043@bupt.edu.cn,14762908414,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011046,谢玉梅,$2b$12$evf6e/2pWu44BEqPIeOCjedBx7ZP.7zlk4rVWTUjCvxZaOpNxmZAW,男,2003-02-13,计算机科学与技术,1,2021001,2024,2024001005,2024-09-01,active,2024011046@bupt.edu.cn,18114785839,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011049,杨建华,$2b$12$1uEcg3k4s0D6F9CuRdKJW.8bkbXB/rzn9hAAQbT.6lVpPCB/syIgu,男,2003-09-30,计算机科学与技术,1,2021001,2024,2024001005,2024-09-01,active,2024011049@bupt.edu.cn,19529725590,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011052,王海燕,$2b$12$uPSi6aFGIWbceSkPDFezDu4tOCz74K.4EDuECU5xYxQWK77LiICeC,女,2004-08-10,计算机科学与技术,1,2021001,2024,2024001006,2024-09-01,active,2024011052@bupt.edu.cn,13367057717,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011055,宋博,$2b$12$brJsB9pFjh1INHnNJR3DquV8c1IGSwhrdtKG0stsCnu//aY4OZNVy,男,2003-10-18,计算机科学与技术,1,2021001,2024,2024001006,2024-09-01,active,2024011055@bupt.edu.cn,19557424537,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011058,姚帅,$2b$12$9dWKNmc1sYmY3zJZ2sXB2.HeYIXNwqlYMhT2NdNymN4mlkvNkByNO,男,2002-11-05,计算机科学与技术,1,2021001,2024,2024001006,2024-09-01,active,2024011058@bupt.edu.cn,14194976845,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011061,李娜,$2b$12$BUav2VKG9GprBLSO6CPXaek9ScfXFRCCR1YjZgmu9/pb6Jk.bO83m,女,2003-03-28,计算机科学与技术,1,2021001,2024,2024001007,2024-09-01,active,2024011061@bupt.edu.cn,18563249974,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011064,梁云,$2b$12$1e.c2CUCeaE7nTFGiwtYh.Ixob5ZOjDu4frXmgCKKFm9vFwNkILPm,女,2005-10-05,计算机科学与技术,1,2021001,2024,2024001007,2024-09-01,active,2024011064@bupt.edu.cn,19004737335,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011067,陈坤,$2b$12$eI7vzeGsq4rb1588yhoWS.2uuK88.f5OpfMcIAV4uRaJoheoZ4jNG,男,2004-01-22,计算机科学与技术,1,2021001,2024,2024001007,2024-09-01,active,2024011067@bupt.edu.cn,13660100439,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011070,吴建军,$2b$12$xp4NQo5gTavn3vM4uJunue2TLonsXQhKbdeAa7yc3wf2T.HAWvVkq,女,2002-02-12,计算机科学与技术,1,2021001,2024,2024001007,2024-09-01,active,2024011070@bupt.edu.cn,17040846066,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011073,周志强,$2b$12$UHOdwANaKeIe2WHaXwfGL.NM8J3n.wDbNnSuMF0ARPL6DBjYVc3La,女,2001-05-15,计算机科学与技术,1,2021001,2024,2024001008,2024-09-01,active,2024011073@bupt.edu.cn,18244980088,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011076,黎晶,$2b$12$1ReLFa2QGUleu0Pw1vL6zOjMa3PDnKq9AXdunQItozNRwJ9Uq/59i,女,2002-05-10,计算机科学与技术,1,2021001,2024,2024001008,2024-09-01,active,2024011076@bupt.edu.cn,17190797997,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011079,黄鑫,$2b$12$5P4S0mRdouCZHTCVldv9du8d2PLSYgh8JVNEDhnQ2dJQ4M7rYhcbO,女,2005-05-27,计算机科学与技术,1,2021001,2024,2024001008,2024-09-01,active,2024011079@bupt.edu.cn,16149023834,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011082,鲍强,$2b$12$u9gFaFW99l/9RAsBHmJO9OsYbHnJjHKTNKi4GMcLQrJOc7Opl34CG,女,2004-09-20,计算机科学与技术,1,2021001,2024,2024001009,2024-09-01,active,2024011082@bupt.edu.cn,14299651866,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011085,闻利,$2b$12$DYsJEfqVk/k6tklEl.zdPeGpE5jJ9UzZEsLfl7P.TAdBVp6kGkiqS,男,2005-08-26,计算机科学与技术,1,2021001,2024,2024001009,2024-09-01,active,2024011085@bupt.edu.cn,15924130161,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011088,穆敏,$2b$12$g9lfOTTT.toHz/nES0wgbuTMK9lsB9BvqrIN9oxrI74dvHuvfWdyO,女,2004-10-19,计算机科学与技术,1,2021001,2024,2024001009,2024-09-01,active,2024011088@bupt.edu.cn,19388235214,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011091,倪莉,$2b$12$Z.AD/HKK3zNPCzID8CRRhuBHrBTrQyGkfEHHh4yWauS8Syht3dRFK,女,2003-11-30,计算机科学与技术,1,2021001,2024,2024001010,2024-09-01,active,2024011091@bupt.edu.cn,19095368376,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011094,曹雪梅,$2b$12$f2SoJr/9SMgqhifhsNGAnePXxz2aKIEF23pHyUf1FlDdP.kzkVk2W,女,2002-05-10,计算机科学与技术,1,2021001,2024,2024001010,2024-09-01,active,2024011094@bupt.edu.cn,18448675085,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011097,周成,$2b$12$LEf4rjXAWfbE7IuZv/wDaOBwr.91JdZQy/4Ihu1ea14u7/2Fwk17O,男,2004-02-29,计算机科学与技术,1,2021001,2024,2024001010,2024-09-01,active,2024011097@bupt.edu.cn,14735037079,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011100,熊瑞,$2b$12$236h7WgFXr/EneX6DYw7lOhpueQNgtNDxdjkRuKFD9TEUjT/wpOKW,女,2002-02-08,计算机科学与技术,1,2021001,2024,2024001010,2024-09-01,active,2024011100@bupt.edu.cn,19677346228,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011103,鲁柳,$2b$12$M6fBxU8TrnBHU69AhyLzlOicMfQOuCL16nIF.SNnmwdWZyPq786pW,男,2003-11-26,计算机科学与技术,1,2021001,2024,2024001011,2024-09-01,active,2024011103@bupt.edu.cn,14595829395,2025-12-09 17:38:45,2025-12-09 17:38:45
2024011106,袁荣,$2b$12$vWGsvvQbLt.ve2Guz9mMdu0vOWavg7JWCbmINmM2/mV3prpCqLzdK,男,2001-03-29,计算机科学与技术,1,2021001,2024,2024001011,2024-09-01,active,2024011106@bupt.edu.cn,18191080646,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012002,曾晶,$2b$12$P6uK5gCKz5yJXyF.RvQP2.E4/4GS2gGa3sF3l.tHcZZqGh3s.d4O6,女,2003-09-15,软件工程,2,2021001,2024,2024001001,2024-09-01,active,2024012002@bupt.edu.cn,15329327693,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012005,梁阳,$2b$12$RUQ3Rt5gqPIIBvWxJfyfhu8tNVraOMOe3WjxeI6oiThceeaSoUoQC,男,2002-07-08,软件工程,2,2021001,2024,2024001001,2024-09-01,active,2024012005@bupt.edu.cn,16385721670,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012008,韦平,$2b$12$Todh1R7W5Sr9..BV1.VesOho3N0qVZ2oTbIJgLubqyKXUTWls9OGm,女,2004-08-27,软件工程,2,2021001,2024,2024001001,2024-09-01,active,2024012008@bupt.edu.cn,19510982951,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012011,尚桂芝,$2b$12$r/M8SgyaPsg7QtS9SQXndunB.c6Q9PPZ87kcIhAOA2OM/HQIqWsn2,男,2005-04-14,软件工程,2,2021001,2024,2024001002,2024-09-01,active,2024012011@bupt.edu.cn,15517931061,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012014,吉秀兰,$2b$12$iDIfDqlO428MV1CR01/rDeq8SEeFR.GsBLOkTNZuWdfKmLIIXkQsq,男,2003-08-23,软件工程,2,2021001,2024,2024001002,2024-09-01,active,2024012014@bupt.edu.cn,14665637829,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012017,蔡海燕,$2b$12$y5DhG/61BPKtcoZgnaz4G.PxE5I9ZPp37AB9tmJgtPy.S.SqUwnM.,女,2003-01-12,软件工程,2,2021001,2024,2024001002,2024-09-01,active,2024012017@bupt.edu.cn,17411360057,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012020,唐莹,$2b$12$gY2ts.PZFtHhAXKxTHWoSeAth1E54X6v6eoI5lrlE47dpQRuBKH9u,女,2003-12-13,软件工程,2,2021001,2024,2024001002,2024-09-01,active,2024012020@bupt.edu.cn,17566285808,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012023,麻淑珍,$2b$12$WjKCD9tWVwtzAsFYmH2zfeACxQE8iUHO5AfHm4kBGaAjn4eKMNaku,女,2002-11-06,软件工程,2,2021001,2024,2024001003,2024-09-01,active,2024012023@bupt.edu.cn,15448501882,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012026,武志强,$2b$12$m2tb9hfw/T1/swbrBnOZredFwSLIoeRIRFozUl.lL1rbFIsnENJM6,女,2001-03-23,软件工程,2,2021001,2024,2024001003,2024-09-01,active,2024012026@bupt.edu.cn,19220946435,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012029,李建国,$2b$12$lVtjrdmp0lZsVregrwpv6.hZwGJezfkd0V3wblviOQIUewiHtjHiS,女,2004-05-22,软件工程,2,2021001,2024,2024001003,2024-09-01,active,2024012029@bupt.edu.cn,15092697464,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012032,田丽丽,$2b$12$F2H6XNpJd8I0Ad5R08vJzOPwpLcz0Bq3flBfNz2fMFNecNvX/vAxC,女,2004-08-02,软件工程,2,2021001,2024,2024001004,2024-09-01,active,2024012032@bupt.edu.cn,15302759927,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012035,陈华,$2b$12$wFju1Xg4hPt6YgVbm3T/6ujdVVONcNf7xXIdBWLSS2oD2ukcmVMfO,女,2004-10-28,软件工程,2,2021001,2024,2024001004,2024-09-01,active,2024012035@bupt.edu.cn,16266888015,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012038,方小红,$2b$12$S6vcev1TE.0fAFt1nBuJVuV.5AZpj8pWvqa8EbhauR7fLxfrcd2aS,男,2005-08-19,软件工程,2,2021001,2024,2024001004,2024-09-01,active,2024012038@bupt.edu.cn,15208630355,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012041,仲建华,$2b$12$XIkPTaza/pQDqur9rHxuuOCE5Wqpmj4LjHGP/xvpgiZxC5ZhaLQV6,女,2003-08-06,软件工程,2,2021001,2024,2024001005,2024-09-01,active,2024012041@bupt.edu.cn,14574905382,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012044,张玉梅,$2b$12$UwU/rAOkG1E.ws.hwC0M6.LG4V2ju.39MqOq5o4GtckESSBSmin8O,女,2002-01-05,软件工程,2,2021001,2024,2024001005,2024-09-01,active,2024012044@bupt.edu.cn,15640995818,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012047,翁军,$2b$12$WEqcb0asY20XT/gKZf1EIujIP2Zpwj43u55TGyZ0wtKZRAGnL6KY.,女,2003-07-25,软件工程,2,2021001,2024,2024001005,2024-09-01,active,2024012047@bupt.edu.cn,15776189289,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012050,敖红霞,$2b$12$dunMsvN2VnrQpagHhYpGXOa/b1fXqw/hEDOBb.M6XXC3dGUl45HhO,女,2002-04-27,软件工程,2,2021001,2024,2024001005,2024-09-01,active,2024012050@bupt.edu.cn,14502714364,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012053,刘建平,$2b$12$Le591Gf3kkCGICqMO4QCA.sjVKsZIzGMVLUJdEKV86xPX4AUExXle,男,2002-05-13,软件工程,2,2021001,2024,2024001006,2024-09-01,active,2024012053@bupt.edu.cn,13576502934,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012056,赵兵,$2b$12$FED86keI5Q6o6v5MbObzM.Ls753Nt6cxc/vmO31iEsTvKiGa2j/lm,男,2001-02-07,软件工程,2,2021001,2024,2024001006,2024-09-01,active,2024012056@bupt.edu.cn,18056244611,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012059,刘华,$2b$12$y/qvO6/c7CM9eelZEBoeF.vVzO8aSxzsYe9GOiz0mpXqNtOhsmjbe,女,2004-10-06,软件工程,2,2021001,2024,2024001006,2024-09-01,active,2024012059@bupt.edu.cn,13383848098,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012062,秦春梅,$2b$12$NtXypKVpFauY6l41e3lV2u3F3QqEFNVs7MxhMS4e3xFFWygdvsIKy,男,2002-03-15,软件工程,2,2021001,2024,2024001007,2024-09-01,active,2024012062@bupt.edu.cn,13114842593,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012065,吴飞,$2b$12$i2gRi5eJ5U/4bM.U3MI3W.4jk/m71zPIX5bhmyf1o01RJDPBczBwe,男,2004-06-20,软件工程,2,2021001,2024,2024001007,2024-09-01,active,2024012065@bupt.edu.cn,13321035220,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012068,鲍梅,$2b$12$CjNkqhDKvEmIqB61.O7VTurzSGXDYkO8PM6TltiIik94LKcHEe4nC,女,2002-06-01,软件工程,2,2021001,2024,2024001007,2024-09-01,active,2024012068@bupt.edu.cn,14496894081,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012071,谷亮,$2b$12$j4wNQD45t5YkAwZPEVz/FuoKkIVgKdcqzXqBGPseZ1RLk1WPdBf62,女,2001-08-11,软件工程,2,2021001,2024,2024001008,2024-09-01,active,2024012071@bupt.edu.cn,16055132079,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012074,冯杨,$2b$12$FW7UKJAhjI/WaCoo4CfFFu2l4thI2kSOT.cTRGQBIml88IHGICN82,女,2002-04-18,软件工程,2,2021001,2024,2024001008,2024-09-01,active,2024012074@bupt.edu.cn,13309998974,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012077,常建,$2b$12$vsrgmCqSkwp86W0GiP0w4ejSlC65lazuwo1M0czOZPTLCbSc.0yRy,女,2005-09-17,软件工程,2,2021001,2024,2024001008,2024-09-01,active,2024012077@bupt.edu.cn,19047525152,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012080,郑秀英,$2b$12$fodv0ZaSiWJJ22AOT/M6.uelt3nAfSJFap8ULPku.JY9B22McvPGG,男,2004-04-28,软件工程,2,2021001,2024,2024001008,2024-09-01,active,2024012080@bupt.edu.cn,14104475729,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012083,何林,$2b$12$6rFAcX8P8YR0u709rZtLSuqnoJpW5X/p9NT.lHpETwO/247bY9V2a,男,2003-05-12,软件工程,2,2021001,2024,2024001009,2024-09-01,active,2024012083@bupt.edu.cn,17802862647,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012086,张玉梅,$2b$12$usFnxJSoqOuT9uPC8cDEDexnE3ci.e9g6k4MtnjIsATYjkSqLL24K,女,2004-08-27,软件工程,2,2021001,2024,2024001009,2024-09-01,active,2024012086@bupt.edu.cn,18277095113,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012089,邵丹丹,$2b$12$Z3RYu4fogc3valPIKJzFuOdgqVm8eCfydJ35mSgwfL8P4oBYEuIqm,男,2001-06-01,软件工程,2,2021001,2024,2024001009,2024-09-01,active,2024012089@bupt.edu.cn,17143684941,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012092,白玉珍,$2b$12$G0bUDnzx.t8t6MfnNV6B6.fn66jgdtdr/G2AZLVLr4OMHMjnzl87e,男,2003-04-20,软件工程,2,2021001,2024,2024001010,2024-09-01,active,2024012092@bupt.edu.cn,13038402913,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012095,温超,$2b$12$w0l37TmJvQXtQG8WvreWq.piWosiSkkIu9giKrPCGj4yI9gAfX1fy,女,2002-08-19,软件工程,2,2021001,2024,2024001010,2024-09-01,active,2024012095@bupt.edu.cn,13543328956,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012098,侯琴,$2b$12$JvO56g7hKjsZdD/3m.8sfO5Z0NUFEJo0ZGhvxBQjXGanF64C7LR8K,女,2003-01-01,软件工程,2,2021001,2024,2024001010,2024-09-01,active,2024012098@bupt.edu.cn,19828067175,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012101,侯艳,$2b$12$8Smnozr6MhWed7Cm3NP3UOXZmNupzvpfpIrVKKlR3TLa4ZE4cr1te,女,2001-08-17,软件工程,2,2021001,2024,2024001011,2024-09-01,active,2024012101@bupt.edu.cn,15070349709,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012104,周艳,$2b$12$p8eVz8W8OvNckRtH4.VR5OJdCWb5gpqLQXKSkYacCuYHuUkVoZbh2,女,2003-03-20,软件工程,2,2021001,2024,2024001011,2024-09-01,active,2024012104@bupt.edu.cn,17552041703,2025-12-09 17:38:45,2025-12-09 17:38:45
2024012107,彭建,$2b$12$zPRoIeZKM0XED.GFGrOaFO/iG2zJpvvgLI9eg1TUsV8MRLUfXNTjC,男,2005-06-05,软件工程,2,2021001,2024,2024001011,2024-09-01,active,2024012107@bupt.edu.cn,14971341430,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013003,蒋桂荣,$2b$12$eHUZAwlB/Mi3Nn7ht7VqmOc/MNqq0TjghYfs4nuZVZ7RBbamFbGXy,女,2004-09-24,数据科学与大数据技术,3,2021001,2024,2024001001,2024-09-01,active,2024013003@bupt.edu.cn,18756327163,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013006,李欢,$2b$12$/larmikJBFXxtYGSn66uLuO0LAqU4PNFtSyduQPE8Dj07UoyfTMDu,女,2002-05-24,数据科学与大数据技术,3,2021001,2024,2024001001,2024-09-01,active,2024013006@bupt.edu.cn,17697401835,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013009,马洁,$2b$12$hMXDUP2Z9EHUMHlk4rT01uvCtgzSN8Ct5SiVDn8.7.3/TdFP8IH9i,女,2003-04-07,数据科学与大数据技术,3,2021001,2024,2024001001,2024-09-01,active,2024013009@bupt.edu.cn,18573650916,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013012,冯楠,$2b$12$IlKZUfEJUdzpfjTaBgv.Guc8gvthV3UxJkx1tfIBxpOf9hbe2XirC,女,2004-01-15,数据科学与大数据技术,3,2021001,2024,2024001002,2024-09-01,active,2024013012@bupt.edu.cn,16135971685,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013015,徐峰,$2b$12$2l/2orG9YyphG8cW/3QqXe8UiIOzAFwmsr57zhVNdwqG4m9TLUk6q,女,2004-03-12,数据科学与大数据技术,3,2021001,2024,2024001002,2024-09-01,active,2024013015@bupt.edu.cn,13820082764,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013018,郜兵,$2b$12$j1sgZJ9swyctHLsKr1hK6eZs9nrbimQQ1DLGthrxEEEjDvt7ZrRC.,女,2002-05-14,数据科学与大数据技术,3,2021001,2024,2024001002,2024-09-01,active,2024013018@bupt.edu.cn,18060197051,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013021,刘秀荣,$2b$12$b50qxrGqdn5.I.IMLRPsTuJOtrkyXQhvrC3eWsKbaVU3HVZotssQG,女,2001-08-06,数据科学与大数据技术,3,2021001,2024,2024001003,2024-09-01,active,2024013021@bupt.edu.cn,14625690486,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013024,刘丽娟,$2b$12$uMCY2w7aRzY9cdcOn7r2.e/pMT5woSjmFZ6PaRceRcKAYjTv8TKlG,女,2002-07-12,数据科学与大数据技术,3,2021001,2024,2024001003,2024-09-01,active,2024013024@bupt.edu.cn,14986664482,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013027,江博,$2b$12$YJwsfYu27DrOrb1PGaiG4uG9t.SkdeOKEhmymUHwOaQfFe4xNToLS,男,2003-10-09,数据科学与大数据技术,3,2021001,2024,2024001003,2024-09-01,active,2024013027@bupt.edu.cn,17173732794,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013030,陈晨,$2b$12$Ux7y7HE2/7n/eZmLFw5nGeHSD8.xMv0MejD8RtQteCRBX0QmzMagG,男,2003-01-01,数据科学与大数据技术,3,2021001,2024,2024001003,2024-09-01,active,2024013030@bupt.edu.cn,15938538779,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013033,周斌,$2b$12$dD/Z0xTOAVMwsSA.ULRRoeeitw5N3GY89ey/pJW3UjTCmQUVHw0b6,男,2002-12-14,数据科学与大数据技术,3,2021001,2024,2024001004,2024-09-01,active,2024013033@bupt.edu.cn,14364757272,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013036,曾林,$2b$12$dCboI7aHWe9ghrpjRHgQt.bIig6p6Yw4uPhmykMx1R0eH0E.XtqU2,女,2003-04-01,数据科学与大数据技术,3,2021001,2024,2024001004,2024-09-01,active,2024013036@bupt.edu.cn,14135439886,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013039,李利,$2b$12$2F2tCbTmtvljTWl6UmwA1u3dUG.IMhgjgD8k18A8aOMd8each3/9e,女,2005-06-04,数据科学与大数据技术,3,2021001,2024,2024001004,2024-09-01,active,2024013039@bupt.edu.cn,16378373298,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013042,吴婷婷,$2b$12$jZIXxefgjt9nN9qnCi38X.3Zfltgg5ErScZHGxMFUb4uvjx2J7Rpq,男,2002-08-25,数据科学与大数据技术,3,2021001,2024,2024001005,2024-09-01,active,2024013042@bupt.edu.cn,19430737997,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013045,邢成,$2b$12$rfzaXcNGbRywoTqUDEHgwuU.wF1hI7D70Zbvt6pDgUKfVvtlPmJoC,女,2002-09-22,数据科学与大数据技术,3,2021001,2024,2024001005,2024-09-01,active,2024013045@bupt.edu.cn,16137328607,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013048,刘畅,$2b$12$q1VnoPoJ12dCyl5vZCEC5uHPfi9x0zxLXd9I0dWLl3GezxXTg.mm6,女,2003-06-19,数据科学与大数据技术,3,2021001,2024,2024001005,2024-09-01,active,2024013048@bupt.edu.cn,13895361351,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013051,柳秀珍,$2b$12$zRR3iH/GJ79jJpUDclBLW.lCcLhITg7ItCJGq4F1p3onNdnOb30Ni,男,2004-03-22,数据科学与大数据技术,3,2021001,2024,2024001006,2024-09-01,active,2024013051@bupt.edu.cn,13909567512,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013054,张桂荣,$2b$12$qrEOGL63Qa2F7BhqfkcKd./E.OeoSyD8ireQTP50I3vsXR9m0npza,女,2002-12-16,数据科学与大数据技术,3,2021001,2024,2024001006,2024-09-01,active,2024013054@bupt.edu.cn,17848789620,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013057,程彬,$2b$12$qDbO.v749rEslAq5Hced4.jTzQv.Fp.cpOad6zHw6lJ/IdscwhTpC,女,2001-10-06,数据科学与大数据技术,3,2021001,2024,2024001006,2024-09-01,active,2024013057@bupt.edu.cn,18819873292,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013060,金坤,$2b$12$ouBOi3AiTHxiXfrmMP37R./0T5RxmKLPe7Kuhes0Glakoo.iuPLi2,男,2002-11-08,数据科学与大数据技术,3,2021001,2024,2024001006,2024-09-01,active,2024013060@bupt.edu.cn,17766712625,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013063,吕瑞,$2b$12$G/7plGY/ptcI8/c3X/95sOsbQV4bfAEaVXS/u2x5DzvqtZkeyRFiS,女,2002-07-11,数据科学与大数据技术,3,2021001,2024,2024001007,2024-09-01,active,2024013063@bupt.edu.cn,15217524882,2025-12-09 17:38:45,2025-12-09 17:38:45
2024013066,王建国,$2b$12$/Ew34Ch0g8s6T76YHi.x0.5p1p5eoUD2GMomS.P1yXd.dOLBl9xsK,男,2003-12-07,数据科学与大数据技术,3,2021001,2024,2024001007,2024-09-01,active,2024013066@bupt.edu.cn,17751364778,2025-12-09 17:38:45,2025-12-09 17:38:45
